"gene_id","entrez_id","transcript_id","gene_symbol"
19467,"100130148","uc010wxm.4","MAPT-IT1"
19468,"100128977","uc010wxn.3","MAPT-AS1"
19469,"162540","uc010wxo.2","SPPL2C"
19470,"1394,401884","uc010wxp.2,uc010wxq.2,uc010wxr.2,uc010wxs.2,uc010wxt.2,uc010wxu.2,uc010wxv.2,uc010wxw.2,uc010wxy.1,uc010wxz.3,uc010wya.2,uc010wye.2,uc021ugd.1","CRHR1,MGC57346"
19471,"1394","uc010wxx.1","CRHR1"
19472,"147081","uc010wyb.1,uc032fwk.1","CRHR1-IT1"
19473,"644172","uc010wyf.2","LOC644172"
19480,"401884","uc032fws.1","MGC57346"
19482,"284058","uc021uge.1","KANSL1"
19484,"644172","uc032fwu.1","LOC644172"
19486,"9884,474170","uc010wyj.2,uc010wyk.2,uc031rhd.2,uc032fww.1,uc032fwx.1,uc032fwy.1,uc032fwz.1,uc032fxa.1,uc032fxb.1,uc032fxc.1,uc032fxd.1,uc032fxe.1,uc032fxf.1,uc032fxg.1,uc032fxh.1,uc032fxi.1,uc032fxj.1,uc032fxm.1","LRRC37A,LRRC37A2"
19487,"51326,100506084","uc010wym.1,uc010wyn.1,uc021ugf.1,uc032fxk.1,uc032fxl.1","ARL17A,ARL17B"
19488,"4905","uc021ugh.2,uc032fxn.1,uc032fxo.1,uc032fxp.1","NSF"
19489,"7473","uc032fxq.1","WNT3"
19498,"653486","uc032fxz.1","LOC653486"
19499,"8447","uc032fya.1","DOC2B"
19500,"100506371","uc032fyb.1","LOC100506371"
19501,"9501","uc032fyc.1,uc032fyd.1,uc032fye.1,uc032fyf.1,uc032fyg.1","RPH3AL"
19502,"100506388","uc032fyh.1,uc032fyi.1","LOC100506388"
19504,"8688","uc032fyk.1","KRT37"
19505,"100505782","uc032fyl.1","LOC100505782"
19506,"3881","uc032fym.1,uc032fyn.1","KRT31"
19507,"3885,3884","uc032fyo.1,uc032fyp.1,uc032fyq.1","KRT34,KRT33B"
19508,"3883","uc032fyr.1","KRT33A"
19509,"83902","uc032fys.1","KRTAP17-1"
19510,"100505753","uc032fyt.1","KRTAP16-1"
19512,"3859","uc032fyv.1","KRT12"
19513,"54474","uc032fyw.1","KRT20"
19514,"25984","uc032fyx.1,uc032fyy.1,uc032fyz.1,uc032fza.1,uc032fzb.1","KRT23"
19515,"390792","uc032fzc.1,uc032fzd.1","KRT39"
19516,"125115","uc032fze.1,uc032fzf.1","KRT40"
19517,"85293","uc032fzg.1","KRTAP3-3"
19518,"83897","uc032fzh.1","KRTAP3-2"
19519,"83896","uc032fzi.1","KRTAP3-1"
19521,"83895","uc032fzk.1","KRTAP1-5"
19522,"728255","uc032fzl.1","KRTAP1-4"
19523,"81850","uc032fzm.1","KRTAP1-3"
19524,"81851","uc032fzn.1","KRTAP1-1"
19525,"81872","uc032fzo.1","KRTAP2-1"
19527,"730755","uc032fzq.1","KRTAP2-3"
19528,"85294","uc032fzr.1","KRTAP2-4"
19531,"83755","uc032fzu.1","KRTAP4-12"
19532,"100132386","uc032fzv.1","KRTAP4-9"
19534,"83755","uc032fzx.1","KRTAP4-12"
19535,"100533177","uc032fzy.1","KRTAP29-1"
19536,"100505724","uc032fzz.1","KRTAP9-7"
19538,"83899","uc032gab.1","KRTAP9-2"
19540,"100533177","uc032gad.1","KRTAP29-1"
19541,"100505724","uc032gae.1","KRTAP9-7"
19542,"81870","uc032gaf.1","KRTAP9-9"
19544,"85280","uc032gah.1","KRTAP9-4"
19545,"83899","uc032gai.1","KRTAP9-2"
19546,"79148","uc032gaj.1,uc032gak.1,uc032gal.1,uc032gam.1","MMP28"
19547,"8148","uc032gan.1,uc032gao.1,uc032gaq.1","TAF15"
19548,"256957","uc032gar.1,uc032gas.1,uc032gat.1,uc032gau.1","HEATR9"
19549,"6352","uc032gav.1,uc032gaw.1","CCL5"
19551,"201299","uc032gay.1,uc032gaz.1,uc032gba.1,uc032gbb.1,uc032gbc.1,uc032gbd.1,uc032gbe.1,uc032gbf.1,uc032gbg.1,uc032gbh.1,uc032gbi.1,uc032gbj.1,uc032gbk.1,uc032gbl.1","RDM1"
19552,"57151","uc032gbm.1,uc032gbn.1","LYZL6"
19553,"6360","uc032gbo.1,uc032gbp.1","CCL16"
19554,"6358","uc032gbq.1,uc032gbr.1,uc032gbs.1","CCL14"
19556,"348249,6359","uc032gbt.1,uc032gbu.1,uc032gbw.1","CCL15-CCL14,CCL15"
19557,"6368","uc032gbx.1,uc032gby.1","CCL23"
19558,"6362","uc032gbz.1","CCL18"
19559,"6348","uc032gca.1","CCL3"
19560,"6351","uc032gcb.1,uc032gcc.1,uc032gcd.1,uc032gce.1","CCL4"
19561,"729877,84218","uc032gcg.1,uc032gch.1,uc032gci.1,uc032gcj.1,uc032gck.1,uc032gcl.1,uc032gdd.1,uc032gde.1,uc032gdf.1,uc032gdg.1,uc032gdh.1,uc032gdi.1","TBC1D3H,TBC1D3F"
19571,"414062,6349","uc032gcv.1,uc032gcw.1","CCL3L3,CCL3L1"
19572,"388372","uc032gcy.1,uc032gcz.1,uc032gda.1,uc032gdb.1,uc032gdc.1","CCL4L1"
19584,"84218,729877","uc032gdt.1,uc032gdu.1,uc032gdv.1,uc032gdw.1,uc032gdx.1,uc032gdy.1,uc032gdz.1,uc032geb.1,uc032gec.1","TBC1D3F,TBC1D3H"
19596,"729873,84218,729877","uc032gen.1,uc032geo.1,uc032gep.1,uc032geq.1,uc032ger.1,uc032ges.1,uc032get.1,uc032geu.1,uc032gff.1,uc032gfg.1,uc032gfh.1,uc032gfi.1","TBC1D3,TBC1D3F,TBC1D3H"
19616,"84218,729877","uc032gfj.1,uc032gft.1,uc032gfu.1,uc032gfv.1","TBC1D3F,TBC1D3H"
19624,"9326","uc032ggd.1,uc032gge.1,uc032ggf.1,uc032ggg.1,uc032ggh.1,uc032ggi.1,uc032ggj.1,uc032ggk.1","ZNHIT3"
19625,"80179","uc032ggl.1,uc032ggm.1,uc032ggn.1,uc032ggo.1,uc032ggp.1,uc032ggq.1","MYO19"
19627,"284098","uc032ggs.1,uc032ggt.1","PIGW"
19628,"79893","uc032ggu.1,uc032ggv.1,uc032ggw.1","GGNBP2"
19629,"79154","uc032ggx.1","DHRS11"
19630,"79922","uc032ggy.1,uc032ggz.1","MRM1"
19633,"3975","uc032ghc.1,uc032ghd.1","LHX1"
19634,"26574","uc032ghe.1","AATF"
19635,"100422969","uc032ghf.1","MIR2909"
19636,"31","uc032ghg.1,uc032ghh.1,uc032ghi.1,uc032ghj.1,uc032ghk.1,uc032ghl.1,uc032ghm.1,uc032ghn.1,uc032gho.1,uc032ghq.1,uc032ghr.1,uc032ghs.1","ACACA"
19639,"284099","uc032ghu.1,uc032ghv.1","C17orf78"
19640,"6871","uc032ghw.1,uc032ghx.1,uc032ghy.1,uc032ghz.1","TADA2A"
19641,"11072","uc032gia.1,uc032gib.1","DUSP14"
19642,"11276","uc032gic.1,uc032gid.1,uc032gie.1,uc032gif.1,uc032gig.1,uc032gih.1,uc032gii.1,uc032gij.1,uc032gik.1,uc032gil.1,uc032gip.1,uc032giq.1","SYNRG"
19646,"11056","uc032gir.1,uc032gis.1,uc032giu.1","DDX52"
19647,"102465136","uc032git.1","MIR378J"
19649,"6928","uc032giw.1,uc032gix.1,uc032giy.1,uc032giz.1,uc032gja.1,uc032gjb.1","HNF1B"
19650,"284100","uc032gjc.1,uc032gjd.1","YWHAEP7"
19652,"729873","uc032gjf.1,uc032gjg.1,uc032gjh.1,uc032gji.1,uc032gjk.1,uc032gjl.1","TBC1D3"
19664,"729877,440434","uc032gjw.1,uc032gjx.1,uc032gjy.1,uc032gjz.1,uc032gka.1,uc032gkb.1,uc032gkc.1,uc032gkd.1,uc032gkl.1","TBC1D3H,LOC440434"
19674,"440434","uc032gko.1","LOC440434"
19678,"84311","uc032gks.1,uc032gkt.1","MRPL45"
19679,"100302233","uc032gku.1","MIR1268A"
19680,"440435","uc032gkv.1","GPR179"
19681,"30837","uc032gkw.1,uc032gkx.1,uc032gky.1","SOCS7"
19682,"57636","uc032gkz.1,uc032gla.1,uc032glb.1","ARHGAP23"
19683,"80725","uc032glc.1,uc032gld.1,uc032gle.1,uc032glf.1,uc032glg.1","SRCIN1"
19686,"100170841","uc032glj.1","C17orf96"
19687,"100616203","uc032glk.1","MIR4734"
19688,"4302","uc032gll.1,uc032glm.1,uc032gln.1,uc032glo.1,uc032glp.1,uc032glr.1","MLLT6"
19689,"100616153","uc032glq.1","MIR4726"
19690,"284106","uc032gls.1","CISD3"
19691,"7703","uc032glt.1","PCGF2"
19693,"5691","uc032glv.1,uc032glw.1,uc032glx.1","PSMB3"
19694,"8396","uc032gly.1,uc032glz.1","PIP4K2B"
19695,"54883","uc032gma.1,uc032gmb.1,uc032gmc.1,uc032gmd.1","CWC25"
19696,"100616416","uc032gme.1","MIR4727"
19698,"388381","uc032gmg.1","C17orf98"
19701,"284207","uc032gmj.1,uc032gmk.1","METRNL"
19702,"146712","uc032gml.1,uc032gmm.1,uc032gmn.1","B3GNTL1"
19703,"6904","uc032gmo.1,uc032gmp.1,uc032gmq.1","TBCD"
19704,"124935","uc032gmr.1,uc032gms.1,uc032gmt.1,uc032gmu.1,uc032gmv.1","SLC43A2"
19705,"8578","uc032gmw.1,uc032gmx.1,uc032gmy.1,uc032gmz.1","SCARF1"
19706,"83547","uc032gna.1","RILP"
19707,"10594","uc032gnb.1","PRPF8"
19710,"727910","uc032gne.1","TLCD2"
19711,"84981,407004","uc032gnf.1,uc032gng.1,uc032gnh.1,uc032gni.1,uc032gnj.1","MIR22HG,MIR22"
19712,"124997","uc032gnk.1,uc032gnl.1,uc032gnm.1,uc032gnn.1,uc032gno.1","WDR81"
19713,"5345","uc032gnp.1,uc032gnq.1,uc032gnr.1","SERPINF2"
19715,"29928","uc032gnt.1","TIMM22"
19716,"29","uc032gnu.1,uc032gnv.1,uc032gnw.1,uc032gnx.1,uc032gny.1,uc032gnz.1,uc032goa.1,uc032goc.1","ABR"
19717,"100422835","uc032gob.1","MIR3183"
19718,"286753","uc032god.1","TUSC5"
19719,"7531","uc032goe.1,uc032gof.1,uc032gog.1,uc032goh.1","YWHAE"
19723,"1398","uc032gol.1,uc032gom.1","CRK"
19725,"9501","uc032goo.1,uc032gop.1","RPH3AL"
19726,"100506388","uc032goq.1,uc032gor.1","LOC100506388"
19727,"201176","uc032gos.1,uc032got.1,uc032gou.1,uc032gov.1,uc032gox.1","ARHGAP27"
19728,"9842,100422961","uc032goy.1,uc032goz.1,uc032gpa.1,uc032gpb.1,uc032gpc.1,uc032gpe.1","PLEKHM1,MIR4315-2"
19730,"55073","uc032gpf.1,uc032gph.1,uc032gpi.1","LRRC37A4P"
19732,"55073","uc032gpj.1","LRRC37A4P"
19733,"55073","uc032gpp.1","LRRC37A4P"
19737,"644172","uc032gqg.1","LOC644172"
19738,"401884,1394","uc032gqh.1,uc032gqi.1,uc032gqj.1,uc032gqk.1,uc032gqq.1,uc032gqr.1,uc032gqs.1,uc032gqt.1,uc032gqu.1,uc032gqv.1,uc032gqw.1,uc032gqx.1,uc032gqy.1","MGC57346,CRHR1"
19740,"147081","uc032gqm.1,uc032gqn.1,uc032gqo.1","CRHR1-IT1"
19741,"100128977","uc032gqz.1","MAPT-AS1"
19742,"162540","uc032gra.1","SPPL2C"
19744,"4137","uc032grc.1,uc032grd.1,uc032gre.1,uc032grf.1,uc032grg.1,uc032grh.1,uc032gri.1,uc032grj.1","MAPT"
19745,"100130148","uc032grk.1","MAPT-IT1"
19747,"246744","uc032grn.1","STH"
19748,"284058","uc032gro.1,uc032grp.1,uc032grq.1,uc032grr.1,uc032grs.1","KANSL1"
19750,"644246","uc032gru.1","KANSL1-AS1"
19755,"9884,474170","uc032gsa.1,uc032gsc.1,uc032gsd.1,uc032gse.1,uc032gsf.1,uc032gsg.1,uc032gsh.1,uc032gsi.1,uc032gsj.1,uc032gsk.1,uc032gsl.1,uc032gsm.1,uc032gsn.1,uc032gso.1,uc032gsp.1,uc032gsq.1,uc032gsr.1,uc032gsx.1,uc032gsy.1,uc032gsz.1","LRRC37A,LRRC37A2"
19756,"51326","uc032grz.1,uc032gsb.1,uc032gss.1,uc032gst.1,uc032gsu.1,uc032gsv.1,uc032gta.1","ARL17A"
19758,"4905","uc032gtb.1,uc032gtc.1,uc032gtd.1,uc032gte.1","NSF"
19760,"7473","uc032gtg.1","WNT3"
19761,"7484","uc032gth.1,uc032gti.1","WNT9B"
19762,"6362","uc032gtj.1","CCL18"
19763,"6348","uc032gtk.1,uc032gtl.1","CCL3"
19764,"6351","uc032gtm.1,uc032gtn.1,uc032gto.1,uc032gtp.1","CCL4"
19766,"729877,729873","uc032gts.1,uc032gtt.1,uc032gtu.1,uc032gtv.1,uc032gtw.1,uc032gur.1,uc032gus.1,uc032gut.1,uc032guu.1,uc032guv.1","TBC1D3H,TBC1D3"
19776,"414062,6349,6348","uc032guj.1,uc032guk.1,uc032gul.1","CCL3L3,CCL3L1,CCL3"
19777,"388372","uc032gum.1,uc032gun.1,uc032guo.1,uc032gup.1,uc032guq.1","CCL4L1"
19788,"414062,6349","uc002kif.2,uc002kig.2","CCL3L3,CCL3L1"
19789,"388372","uc002hlw.3,uc002hlx.3,uc002hly.3,uc010cuo.1","CCL4L1"
19790,"729877","uc032gvf.1,uc032gvg.1,uc032gvh.1,uc032gvi.1,uc032gvj.1,uc032gvk.1","TBC1D3H"
19801,"29928","uc032gvv.1","TIMM22"
19802,"29","uc032gvw.1,uc032gvx.1,uc032gvy.1,uc032gvz.1,uc032gwa.1","ABR"
19803,"100422835","uc032gwb.1","MIR3183"
19804,"102466878","uc032gwc.1","MIR8078"
19805,"727758","uc002kke.4","ROCK1P1"
19807,"9097","uc002kkf.1,uc002kkg.1,uc010wyr.1","USP14"
19808,"9984","uc002kkh.4,uc002kkj.4,uc002kkl.2","THOC1"
19810,"81035","uc002kkm.3","COLEC12"
19812,"1068","uc002kko.1","CETN1"
19813,"27098","uc002kkp.3,uc002kkq.3,uc010wys.2","CLUL1"
19814,"494514","uc002kkr.3","TYMSOS"
19815,"7298","uc010dka.1,uc010dkb.1,uc010dkc.1","TYMS"
19816,"55556","uc002kkt.4,uc002kku.4,uc002kkw.4,uc010dke.3,uc010dkf.3,uc010wyt.1","ENOSF1"
19817,"7525","uc002kky.3,uc002kkz.3","YES1"
19819,"116","uc010dkg.3,uc010dkh.4","ADCYAP1"
19822,"56651","uc002klb.1,uc002klc.1,uc002kld.1,uc002kle.1,uc002klf.2,uc002klg.2,uc010dki.1","LINC00470"
19826,"64863","uc002klh.4,uc010dkj.3","METTL4"
19827,"10403","uc002kli.3","NDC80"
19828,"645158","uc021ugl.1","CBX3P2"
19829,"23347","uc002klk.4,uc002kll.4,uc002klm.4","SMCHD1"
19831,"84034","uc002kln.3","EMILIN2"
19833,"9663","uc002klo.3","LPIN2"
19834,"727896","uc010wyu.2","LOC727896"
19837,"8736","uc002klp.3,uc002klq.3","MYOM1"
19839,"10627","uc002klr.3,uc002kls.3","MYL12A"
19840,"103910","uc002klt.4,uc010dkl.3,uc010wyv.2","MYL12B"
19842,"7050","uc002klu.4,uc002klv.4,uc002klw.4,uc002klx.4,uc002kly.4,uc002klz.4,uc002kma.4,uc002kmb.3,uc002kmc.3,uc010dkm.2,uc032gws.1,uc032gwt.1,uc032gwu.1","TGIF1"
19843,"100505592","uc002kmd.3","LOC100505592"
19845,"9229","uc002kme.2,uc002kmf.3,uc002kmg.3,uc002kmk.2,uc002kmm.3,uc010dkn.3,uc010wyw.2,uc010wyx.2,uc010wyy.2,uc010wyz.2","DLGAP1"
19846,"649446","uc010wza.4","DLGAP1-AS1"
19848,"201477","uc002kml.1","DLGAP1-AS3"
19849,"102465430","uc032gww.1","MIR6718"
19850,"101410534","uc031rhf.1","DLGAP1-AS4"
19852,"284215","uc021ugm.1","DLGAP1-AS5"
19856,"642597","uc010wzc.1","C18orf42"
19858,"147525","uc010wzd.2","LINC00526"
19859,"339290","uc002kmo.3,uc002kmp.3,uc010dko.3","LINC00667"
19861,"7541","uc002kmq.3,uc002kmr.3,uc010dkp.3,uc021ugn.1","ZBTB14"
19863,"23136","uc002kms.2,uc002kmt.2,uc002kmu.2,uc002kmv.1,uc010dkq.2,uc010dkr.3,uc010dks.1,uc010wze.2,uc010wzf.2,uc010wzg.2,uc010wzh.2","EPB41L3"
19865,"645355","uc002kmw.3","MIR3976HG"
19866,"100616244","uc021ugp.1","MIR3976"
19867,"645369","uc002kmx.1","TMEM200C"
19868,"91133","uc002kmy.4,uc002kmz.4,uc010dkt.3","L3MBTL4"
19870,"101927150","uc002knb.3","LOC101927150"
19871,"100422840","uc021ugr.1","MIR4317"
19872,"100130480","uc021ugs.1","LINC01387"
19873,"79822","uc002knc.4,uc002kne.3,uc002knf.4,uc010wzi.2","ARHGAP28"
19876,"400643","uc002kng.1,uc002knh.3,uc002kni.1","LINC00668"
19877,"284217","uc002knk.3,uc002knl.3,uc002knm.3,uc010wzj.2","LAMA1"
19882,"339291","uc010wzk.2","LRRC30"
19885,"5797","uc002knn.4,uc010dkv.3,uc010wzl.2","PTPRM"
19887,"100192426","uc010wzm.1","LOC100192426"
19889,"201475","uc002knp.3","RAB12"
19890,"23255","uc002knq.2,uc002knr.2,uc002kns.2,uc010dkw.1","MTCL1"
19894,"4729","uc002knu.3","NDUFV2"
19895,"23253","uc002knv.3,uc002knw.3,uc002knx.3,uc010dkx.1,uc010wzn.2","ANKRD12"
19896,"57045","uc002knz.3,uc002koa.3","TWSG1"
19897,"10928","uc002kob.3,uc002koc.3","RALBP1"
19901,"9989","uc002kod.2,uc002koe.2,uc002kof.3,uc010wzo.2","PPP4R1"
19904,"11031","uc002kog.2","RAB31"
19907,"84203","uc002koh.4,uc002koi.4","TXNDC2"
19908,"9218","uc002koj.3,uc002kok.3","VAPA"
19910,"147495","uc002kom.4","APCDD1"
19911,"8774","uc002kon.3,uc002kop.3,uc010wzr.2","NAPG"
19912,"63895","uc002koq.3,uc002kos.2,uc002kot.1,uc002kou.2,uc002kow.1","PIEZO2"
19918,"646000","uc032gxy.1","SLC35G4P"
19924,"102465690","uc002kpa.3","MIR7153"
19980,"2774","uc002kqc.3,uc002kqd.3,uc010dkz.3,uc010wzt.2,uc031rhj.1","GNAL"
19981,"57132","uc002kqe.3","CHMP1B"
19982,"65258","uc002kqf.4,uc002kqg.4,uc002kqh.4,uc002kqi.4,uc002kqm.4,uc002kqn.4,uc010dla.2","MPPE1"
19987,"3613","uc002kqp.2,uc010dlb.2,uc021uhq.1","IMPA2"
19988,"342850","uc031rhk.1","ANKRD62"
19989,"497259","uc031rhl.1","C18orf61"
19990,"1149","uc002kqt.4,uc002kqu.4,uc010dlc.3","CIDEA"
19991,"84617","uc002kqv.3,uc002kqw.3,uc002kqy.3,uc010dld.3","TUBB6"
19992,"10939","uc002kqz.2","AFG3L2"
19993,"10650","uc002kra.3,uc010wzu.2,uc010wzv.2","SLMO1"
19994,"56907","uc002krc.3,uc002kre.3,uc010wzw.2,uc010wzx.2,uc010wzy.2","SPIRE1"
19995,"56984","uc002krg.4,uc002krj.2,uc002krk.4","PSMG2"
19996,"79959","uc002krh.4,uc002kri.4,uc010wzz.3,uc010xaa.1,uc010xab.2","CEP76"
19999,"5771","uc002krl.3,uc002krm.3,uc002krn.3,uc002krp.3","PTPN2"
20002,"81929","uc002krq.4,uc002krr.4","SEH1L"
20003,"55125","uc002krs.1,uc002kru.3,uc002krv.3,uc002krx.3,uc002kry.3,uc010dlf.1,uc010xac.2,uc010xad.2","CEP192"
20008,"753","uc002ksb.3,uc002kse.3,uc002ksf.3,uc002ksg.2,uc002ksh.1,uc002ksi.1,uc031rhm.1,uc031rhp.1","LDLRAD4"
20010,"100288122","uc002ksc.4","LDLRAD4-AS1"
20012,"100847080","uc031rho.1","MIR5190"
20013,"100616130","uc021uhr.1","MIR4526"
20014,"125228","uc002ksj.4,uc010dlg.3,uc010dlh.3,uc010dli.3,uc010dlj.3","FAM210A"
20015,"8731","uc002ksk.1,uc002ksl.1,uc002ksm.1,uc010dlk.2,uc010xae.1","RNMT"
20016,"4161","uc010xaf.2","MC5R"
20017,"4158","uc002ksp.1","MC2R"
20019,"162655","uc002ksq.2,uc002ksr.2,uc002kst.2","ZNF519"
20020,"440482","uc002ksv.2,uc002ksw.2","ANKRD20A5P"
20027,"284233","uc002ktb.3","CYP4F35P"
20030,"440224","uc010xai.2","CXADRP3"
20036,"388468","uc010dln.3,uc010xaj.2","POTEC"
20037,"374860","uc010dlo.2,uc010xak.2,uc010xal.1","ANKRD30B"
20038,"100422907","uc021uhz.1","MIR3156-2"
20039,"400644","uc032gze.1","LINC01443"
20041,"644669","uc002ktd.1","LOC644669"
20043,"6093","uc002kte.3","ROCK1"
20044,"80000","uc002ktf.1,uc010dlp.1,uc010dlr.1,uc010xam.2,uc010xan.1","GREB1L"
20045,"114799","uc002kth.1,uc002kti.1","ESCO1"
20050,"6632","uc002ktj.1","SNRPD1"
20051,"171586","uc002ktk.2,uc002ktl.2,uc002ktn.2,uc010xao.1","ABHD3"
20053,"100302135","uc021uia.1","MIR320C1"
20055,"57534","uc002ktp.4,uc002ktq.4","MIB1"
20057,"102723167,406922,406905","uc002ktr.4,uc002kts.4,uc021uib.1,uc021uic.1","MIR133A1HG,MIR133A1,MIR1-2"
20059,"100128893","uc031rhq.1","GATA6-AS1"
20060,"2627","uc002ktt.2,uc002ktu.2","GATA6"
20061,"64693","uc002ktv.1","CTAGE1"
20063,"5932,100616139","uc002ktw.3,uc002ktx.1,uc002kty.3,uc002ktz.3,uc002kua.3,uc010xap.2,uc021uid.1","RBBP8,MIR4741"
20064,"91768","uc002kub.2,uc002kuc.2,uc002kud.2,uc031rhr.1","CABLES1"
20065,"85019","uc002kue.3,uc002kuf.3,uc002kug.3,uc002kuh.3,uc010xaq.2,uc010xar.2,uc031rhs.1","TMEM241"
20066,"8780","uc002kui.4,uc010dls.3,uc010xas.2,uc010xat.2","RIOK3"
20067,"29919","uc010xau.2,uc010xav.2,uc010xaw.2,uc021uie.2","C18orf8"
20068,"4864","uc002kum.4,uc010dlu.1,uc010xaz.2,uc010xba.1","NPC1"
20072,"147463","uc002kun.3,uc002kuo.3","ANKRD29"
20073,"3909","uc002kuq.3,uc002kur.3,uc002kus.4,uc002kut.4,uc010dlv.2","LAMA3"
20075,"125488","uc002kuu.3,uc002kuv.3,uc002kuw.3","TTC39C"
20076,"26256","uc002kux.4,uc002kuy.4,uc002kuz.4,uc002kva.4,uc002kvb.4,uc002kvc.3,uc010dlw.3,uc010xbb.2,uc021uig.2","CABYR"
20079,"114876","uc002kvd.4,uc002kve.4,uc002kvf.4,uc010xbc.3","OSBPL1A"
20080,"100302195","uc021uih.1","MIR320C2"
20081,"55364","uc002kvh.4","IMPACT"
20082,"59340","uc002kvi.3,uc010dlx.3,uc010xbd.2","HRH4"
20083,"729950","uc002kvj.1","LOC729950"
20087,"25925","uc002kvk.2,uc002kvl.2,uc010dly.2,uc010xbe.1","ZNF521"
20091,"6760","uc002kvm.3,uc002kvn.3,uc010dlz.1,uc010xbf.2,uc010xbg.3,uc010xbh.3,uc010xbi.2","SS18"
20093,"143471","uc002kvo.3,uc002kvp.3,uc002kvq.3,uc002kvr.3","PSMA8"
20095,"6875","uc002kvs.4,uc002kvt.4,uc002kvu.4","TAF4B"
20096,"284252","uc002kvw.5,uc002kvy.4,uc010xbj.4,uc010xbk.4,uc031rht.2,uc031rhu.2","KCTD1"
20097,"102466874","uc032hac.1","MIR8057"
20098,"728606","uc010xbl.1","PCAT18"
20100,"361","uc002kvz.3,uc002kwa.3,uc032hae.1","AQP4"
20101,"147429","uc002kwb.2,uc010xbm.2","AQP4-AS1"
20103,"83539","uc002kwd.4,uc002kwe.4,uc021uij.2","CHST9"
20108,"1000","uc002kwg.2,uc010xbn.1","CDH2"
20119,"100302131","uc021uim.1","MIR302F"
20124,"1825","uc002kwi.4,uc002kwj.4","DSC3"
20125,"1824","uc002kwk.4,uc002kwl.4,uc010xbo.1","DSC2"
20126,"1823","uc002kwm.3,uc002kwn.3","DSC1"
20129,"1828","uc002kwp.3,uc010xbp.2","DSG1"
20131,"147409","uc002kwq.2,uc002kwr.2","DSG4"
20132,"1830","uc002kws.3,uc002kwt.3","DSG3"
20133,"1829","uc002kwu.4","DSG2"
20134,"100652770","uc002kwv.4","LOC100652770"
20135,"7276","uc002kwx.4","TTR"
20136,"9331","uc002kwy.4,uc002kwz.4,uc010dma.3,uc010dmb.3","B4GALT6"
20138,"147407","uc002kxa.3","SLC25A52"
20140,"22878","uc002kxb.4,uc002kxc.4,uc002kxd.4,uc002kxe.2,uc021uio.1","TRAPPC8"
20143,"54941","uc002kxf.1","RNF125"
20144,"51444","uc002kxg.3,uc002kxh.3,uc021uip.2","RNF138"
20146,"4225","uc002kxj.4","MEP1B"
20147,"64762","uc002kxk.2,uc002kxl.3","GAREM"
20150,"441818","uc010dmc.3","WBP11P1"
20152,"57565","uc002kxm.1","KLHL14"
20153,"374864","uc002kxn.2,uc002kxo.2,uc002kxp.3,uc010dme.1,uc010dmf.1,uc010xbq.1,uc010xbr.1","CCDC178"
20158,"80816","uc002kxq.2,uc010dmg.1","ASXL3"
20161,"8715","uc002kxr.5,uc002kxt.4,uc010dmh.3,uc010dmi.3,uc010xbs.2,uc010xbt.2,uc010xbu.2,uc032hbk.1","NOL4"
20167,"1837","uc002kxu.2,uc002kxv.5,uc002kxw.2,uc002kxx.2,uc002kxy.2,uc002kxz.2,uc002kyb.5,uc002kyd.5,uc002kye.3,uc010dmj.3,uc010dml.4,uc010dmm.4,uc010dmn.1,uc010dmo.4,uc010xbx.3,uc010xby.1,uc010xbz.2,uc010xca.2,uc021uiq.1,uc021uir.1","DTNA"
20169,"10982","uc002kyf.2,uc002kyg.4,uc002kyh.4,uc010xcb.3,uc010xcc.3,uc010xcd.3","MAPRE2"
20172,"84307","uc002kyi.3,uc002kyj.3,uc010dmp.3,uc010dmq.3,uc010dmr.3","ZNF397"
20173,"100101467","uc002kyl.4,uc002kym.4,uc002kyn.2,uc002kyo.2,uc032hbt.1","ZSCAN30"
20174,"10778","uc002kyp.4,uc002kyq.4,uc002kyr.4","ZNF271"
20176,"7572","uc002kys.2,uc002kyt.2,uc002kyu.1","ZNF24"
20177,"252884","uc010xcf.1","ZNF396"
20178,"125476","uc002kyw.1,uc002kyx.4,uc002kyy.4,uc010dmt.3","INO80C"
20179,"2589","uc002kyz.4,uc002kza.2,uc002kzb.3,uc010dmu.3","GALNT1"
20180,"100616257","uc021uis.1","MIR3975"
20181,"406963","uc010dmv.2","MIR187"
20182,"100500864","uc032hbv.1","MIR3929"
20183,"83608","uc002kzc.3,uc002kzd.3,uc021uit.1,uc021uiu.1","C18orf21"
20184,"55197","uc002kze.1,uc002kzg.3,uc010dmw.3,uc010dmx.3","RPRD1A"
20187,"25800","uc002kzj.2,uc010dmy.3","SLC39A6"
20188,"55250","uc002kzk.3,uc002kzl.3,uc002kzm.3,uc002kzn.3,uc002kzo.3,uc010xcg.3,uc010xch.3","ELP2"
20190,"55034","uc002kzq.4","MOCOS"
20191,"80206","uc002kzr.2,uc002kzs.2,uc002kzt.2,uc002kzu.1,uc010dmz.2,uc010dna.1,uc010dnb.2,uc021uiv.2","FHOD3"
20195,"25941","uc002kzw.2,uc002kzx.2,uc002kzy.4,uc010xci.2,uc031rhv.1,uc031rhw.1,uc031rhx.1,uc031rhy.1,uc031rhz.1","TPGS2"
20196,"57536","uc002kzz.3,uc002lab.3,uc002lac.1,uc002lad.3,uc032hcb.1","KIAA1328"
